source,target,route_id,time
Brzezia Łąka - Wrocławska-31920017,Brzezia Łąka - cmentarz-31920015,921,3
Brzezia Łąka - cmentarz-31920015,Pietrzykowice-31920013,921,2
Pietrzykowice-31920013,Śliwice-31920011,921,3
Śliwice-31920011,Kiełczów - Boczna-31920009,921,2
Kiełczów - Boczna-31920009,Kiełczów - pętla (Plac Jana Gdaka)-31917017,921,3
Kiełczów - pętla (Plac Jana Gdaka)-31917017,Kiełczów - WODROL-31917013,921,2
Kiełczów - WODROL-31917013,Kiełczów - osiedle-31917011,921,2
Kiełczów - osiedle-31917011,Wilczyce - Sosnowa-31917009,921,3
Wilczyce - Sosnowa-31917009,Wilczyce - Dębowa-31917007,921,3
Wilczyce - Dębowa-31917007,Wilczyce - Dworska-31917005,921,1
Wilczyce - Dworska-31917005,Wilczyce - Borowa-31917003,921,3
Wilczyce - Borowa-31917003,Wilczyce - Wrocławska (na wys. nr 1F)-31917019,921,2
Wilczyce - Wrocławska (na wys. nr 1F)-31917019,Wilczyce-31917001,921,1
Wilczyce-31917001,Mroźna-29306,921,3
Mroźna-29306,Kurlandzka-29308,921,1
Kurlandzka-29308,Zgorzelisko-29304,921,2
Zgorzelisko-29304,Palacha-29302,921,3
Palacha-29302,Szewczenki-29322,921,1
Szewczenki-29322,Gorlicka-29124,921,2
Gorlicka-29124,MULICKA-29100,921,1
MULICKA-29100,Psie Pole (Rondo Lotników Polskich)-29128,921,3
Psie Pole (Rondo Lotników Polskich)-29128,Psie Pole-29104,921,2
Psie Pole-29104,C.H. Korona-24108,921,2
C.H. Korona-24108,Brücknera-24134,921,3
Brücknera-24134,Kwidzyńska-24132,921,2
Kwidzyńska-24132,Śniadeckich-24304,921,3
Śniadeckich-24304,Kochanowskiego-124202,921,1
LEŚNICA-18384,Jeleniogórska-18121,923,1
Jeleniogórska-18121,Śnieżna-18123,923,1
Śnieżna-18123,Ciechocińska-18125,923,1
Ciechocińska-18125,Stabłowice-18127,923,1
Stabłowice-18127,Park Stabłowicki-18129,923,1
Park Stabłowicki-18129,Główna-18705,923,1
Główna-18705,Marszowice-18721,923,2
Marszowice-18721,Wilkszyńska-18723,923,2
Wilkszyńska-18723,Łososiowicka-18727,923,1
Łososiowicka-18727,Krzelowska-18725,923,1
Krzelowska-18725,Wilkszyn - Miłoszyn-90336012,923,1
Wilkszyn - Miłoszyn-90336012,Wilkszyn - Polna-90336010,923,1
Wilkszyn - Polna-90336010,Wilkszyn (pętla)-90336900,923,1
Wilkszyn (pętla)-90336900,Pisarzowice - Graniczna-90336007,923,2
Pisarzowice - Graniczna-90336007,Pisarzowice - Odrzańska-90336006,923,2
Pisarzowice - Odrzańska-90336006,Pisarzowice - Szkolna-90336004,923,1
Pisarzowice - Szkolna-90336004,Pisarzowice - Kolejowa-90336002,923,1
Pisarzowice - Kolejowa-90336002,Brzezinka Średzka - ul. Kolejowa-90336014,923,2
Brzezinka Średzka - ul. Kolejowa-90336014,Brzezinka Średzka - ul. Główna-92052011,923,1
Brzezinka Średzka - ul. Główna-92052011,Brzezina - Kościół-90000002,923,3
Brzezina - Kościół-90000002,BRZEZINA (pętla)-90000004,923,1
BRZEZINA (pętla)-90000004,Brzezina - Kościół-90000001,923,1
Brzezina - Kościół-90000001,Brzezinka Średzka - ul. Główna-92052012,923,3
Brzezinka Średzka - ul. Główna-92052012,Brzezinka Średzka - ul. Kolejowa-90336013,923,1
Brzezinka Średzka - ul. Kolejowa-90336013,Pisarzowice - Kolejowa-90336001,923,2
Pisarzowice - Kolejowa-90336001,Pisarzowice - Szkolna-90336003,923,1
Pisarzowice - Szkolna-90336003,Pisarzowice - Odrzańska-90336005,923,1
Pisarzowice - Odrzańska-90336005,Pisarzowice - Graniczna-90336008,923,2
Pisarzowice - Graniczna-90336008,Wilkszyn (pętla)-90336000,923,2
Wilkszyn (pętla)-90336000,Wilkszyn - Polna-90336009,923,1
Wilkszyn - Polna-90336009,Wilkszyn - Miłoszyn-90336011,923,1
Wilkszyn - Miłoszyn-90336011,Krzelowska-18726,923,1
Krzelowska-18726,Łososiowicka-18728,923,1
Łososiowicka-18728,Wilkszyńska-18724,923,1
Wilkszyńska-18724,Marszowice-18722,923,1
Marszowice-18722,Główna-18708,923,2
Główna-18708,Park Stabłowicki-18130,923,1
Park Stabłowicki-18130,Stabłowice-18128,923,1
Stabłowice-18128,Ciechocińska-18126,923,1
Ciechocińska-18126,Śnieżna-18124,923,1
Śnieżna-18124,Jeleniogórska-18122,923,1
Jeleniogórska-18122,LEŚNICA-18384,923,1
GALERIA DOMINIKAŃSKA-10121,Ogród Botaniczny-20903,924,7
Ogród Botaniczny-20903,Wyszyńskiego-20721,924,2
Wyszyńskiego-20721,KROMERA-24101,924,4
KROMERA-24101,Grudziądzka-24103,924,3
Grudziądzka-24103,Brücknera-24105,924,3
Brücknera-24105,C.H. Korona-24107,924,2
C.H. Korona-24107,Psie Pole-29103,924,3
Psie Pole-29103,Psie Pole (Rondo Lotników Polskich)-29115,924,2
Psie Pole (Rondo Lotników Polskich)-29115,PSIE POLE (Stacja kolejowa)-29105,924,1
PSIE POLE (Stacja kolejowa)-29105,Dobroszycka-29107,924,1
Dobroszycka-29107,Bierutowska 65-29125,924,2
Bierutowska 65-29125,Bierutowska-29109,924,1
Bierutowska-29109,Bierutowska 75-29117,924,3
Bierutowska 75-29117,BIERUTOWSKA (Wiadukt)-29111,924,1
BIERUTOWSKA (Wiadukt)-29111,Mirków - Sportowa-30098011,924,2
Mirków - Sportowa-30098011,Mirków - Jagiellońska-30098013,924,2
Mirków - Jagiellońska-30098013,Długołęka - Wiejska-30368002,924,3
Długołęka - Wiejska-30368002,Długołęka - Kasztanowa-30368004,924,2
Długołęka - Kasztanowa-30368004,Długołęka - Kościół-31918002,924,4
Długołęka - Kościół-31918002,Długołęka - Nowy Urząd-31918004,924,1
Długołęka - Nowy Urząd-31918004,Kamień - Bursztynowa-31918006,924,2
Kamień - Bursztynowa-31918006,Kamień - skrzy.-31918008,924,1
Kamień - skrzy.-31918008,Kamień - skrzy. Kryształowa-31918012,924,1
Kamień - skrzy. Kryształowa-31918012,Piecowice-31919002,924,3
Piecowice-31919002,Bielawa-31919004,924,4
Bielawa-31919004,Raków - osiedle-31919006,924,3
Raków - osiedle-31919006,Raków - skrzy.-319119008,924,1
Raków - skrzy.-319119008,Raków II-31921003,924,3
Raków II-31921003,Raków I-31921001,924,2
Raków I-31921001,Borowa - stacja kolejowa-30440002,924,2
Borowa - stacja kolejowa-30440002,Borowa - szkoła-30440004,924,1
Borowa - szkoła-30440004,Borowa - skrzy.-31480005,924,1
Borowa - skrzy.-31480005,Stępin-31480003,924,2
Stępin-31480003,Stępin - Kościół-31480002,924,3
Stępin - Kościół-31480002,Stępin-31480004,924,1
Stępin-31480004,Borowa - skrzy.-31480006,924,2
Borowa - skrzy.-31480006,Borowa - skrzy.-30440005,924,1
Borowa - skrzy.-30440005,Borowa - szkoła-30440003,924,1
Borowa - szkoła-30440003,Borowa - stacja kolejowa-30440001,924,1
Borowa - stacja kolejowa-30440001,Raków I-31921002,924,3
Raków I-31921002,Raków II-31921004,924,2
Raków II-31921004,Raków - skrzy.-31919007,924,1
Raków - skrzy.-31919007,Raków - osiedle-31919005,924,1
Raków - osiedle-31919005,Bielawa-31919003,924,2
Bielawa-31919003,Piecowice-31919001,924,4
Piecowice-31919001,Kamień - skrzy. Rubinowa-31918015,924,4
Kamień - skrzy. Rubinowa-31918015,Kamień - skrzy. Diamentowa-31918013,924,3
